transfers	n_species	well	strep_conc	replicate	OD
7	3	F7	256	1	0.319
8	3	F7	256	1	0.292
1	3	F7	256	2	0.640
3	3	F7	256	2	0.321
5	3	F7	256	2	0.3
7	3	F7	256	2	0.292
8	3	F7	256	2	0.283
1	4	F7	256	1	0.791
3	4	F7	256	1	0.305
5	4	F7	256	1	0.307
7	4	F7	256	1	0.357
8	4	F7	256	1	0.302
1	4	F7	256	2	0.717
3	4	F7	256	2	0.294
5	4	F7	256	2	0.28
7	4	F7	256	2	0.34
8	4	F7	256	2	0.319
1	3	F8	0	1	0.754
3	3	F8	0	1	0.318
5	3	F8	0	1	0.312
7	3	F8	0	1	0.328
8	3	F8	0	1	0.295
1	3	F8	0	2	0.804
3	3	F8	0	2	0.324
5	3	F8	0	2	0.332
7	3	F8	0	2	0.325
8	3	F8	0	2	0.321
1	4	F8	0	1	0.894
3	4	F8	0	1	0.303
5	4	F8	0	1	0.326
7	4	F8	0	1	0.313
8	4	F8	0	1	0.311
1	4	F8	0	2	0.781
3	4	F8	0	2	0.352
5	4	F8	0	2	0.332
7	4	F8	0	2	0.332
8	4	F8	0	2	0.312
1	3	F8	16	1	0.738
3	3	F8	16	1	0.297
5	3	F8	16	1	0.272
7	3	F8	16	1	0.293
8	3	F8	16	1	0.25
1	3	F8	16	2	0.709
3	3	F8	16	2	0.307
5	3	F8	16	2	0.308
7	3	F8	16	2	0.312
8	3	F8	16	2	0.287
1	4	F8	16	1	0.850
3	4	F8	16	1	0.310
5	4	F8	16	1	0.316
7	4	F8	16	1	0.326
8	4	F8	16	1	0.304
1	4	F8	16	2	0.923
3	4	F8	16	2	0.317
5	4	F8	16	2	0.297
7	4	F8	16	2	0.292
8	4	F8	16	2	0.313
1	3	F8	64	1	0.659
3	3	F8	64	1	0.306
5	3	F8	64	1	0.305
7	3	F8	64	1	0.297
8	3	F8	64	1	0.305
1	3	F8	64	2	0.747
3	3	F8	64	2	0.306
5	3	F8	64	2	0.299
7	3	F8	64	2	0.282
8	3	F8	64	2	0.302
1	4	F8	64	1	0.811
3	4	F8	64	1	0.298
5	4	F8	64	1	0.309
7	4	F8	64	1	0.331
8	4	F8	64	1	0.303
1	4	F8	64	2	0.765
3	4	F8	64	2	0.326
5	4	F8	64	2	0.308
7	4	F8	64	2	0.307
8	4	F8	64	2	0.281
1	3	F8	256	1	0.784
3	3	F8	256	1	0.304
5	3	F8	256	1	0.296
7	3	F8	256	1	0.315
8	3	F8	256	1	0.286
1	3	F8	256	2	0.709
3	3	F8	256	2	0.317
5	3	F8	256	2	0.312
7	3	F8	256	2	0.308
8	3	F8	256	2	0.304
1	4	F8	256	1	0.756
3	4	F8	256	1	0.315
5	4	F8	256	1	0.309
7	4	F8	256	1	0.305
8	4	F8	256	1	0.301
1	4	F8	256	2	0.739
3	4	F8	256	2	0.301
5	4	F8	256	2	0.287
7	4	F8	256	2	0.347
8	4	F8	256	2	0.303
1	3	F9	0	1	0.689
3	3	F9	0	1	0.279
5	3	F9	0	1	0.284
7	3	F9	0	1	0.287
8	3	F9	0	1	0.267
1	3	F9	0	2	0.598
3	3	F9	0	2	0.333
5	3	F9	0	2	0.343
7	3	F9	0	2	0.33
8	3	F9	0	2	0.313
1	4	F9	0	1	0.847
3	4	F9	0	1	0.346
5	4	F9	0	1	0.372
7	4	F9	0	1	0.36
8	4	F9	0	1	0.372
1	4	F9	0	2	0.891
3	4	F9	0	2	0.387
5	4	F9	0	2	0.371
7	4	F9	0	2	0.364
8	4	F9	0	2	0.369
1	3	F9	16	1	0.720
3	3	F9	16	1	0.334
5	3	F9	16	1	0.329
7	3	F9	16	1	0.328
8	3	F9	16	1	0.328
1	3	F9	16	2	0.757
3	3	F9	16	2	0.325
5	3	F9	16	2	0.345
7	3	F9	16	2	0.342
8	3	F9	16	2	0.316
1	4	F9	16	1	0.713
3	4	F9	16	1	0.327
5	4	F9	16	1	0.328
7	4	F9	16	1	0.317
8	4	F9	16	1	0.314
1	4	F9	16	2	0.802
3	4	F9	16	2	0.321
5	4	F9	16	2	0.321
7	4	F9	16	2	0.322
8	4	F9	16	2	0.332
1	3	F9	64	1	0.641
3	3	F9	64	1	0.349
5	3	F9	64	1	0.335
7	3	F9	64	1	0.334
8	3	F9	64	1	0.336
1	3	F9	64	2	0.744
3	3	F9	64	2	0.329
5	3	F9	64	2	0.325
7	3	F9	64	2	0.329
8	3	F9	64	2	0.341
1	4	F9	64	1	0.762
3	4	F9	64	1	0.272
5	4	F9	64	1	0.276
7	4	F9	64	1	0.268
8	4	F9	64	1	0.25
1	4	F9	64	2	0.735
3	4	F9	64	2	0.294
5	4	F9	64	2	0.297
7	4	F9	64	2	0.296
8	4	F9	64	2	0.291
1	3	F9	256	1	0.755
3	3	F9	256	1	0.281
5	3	F9	256	1	0.238
7	3	F9	256	1	0.303
8	3	F9	256	1	0.266
1	3	F9	256	2	0.789
3	3	F9	256	2	0.344
5	3	F9	256	2	0.339
7	3	F9	256	2	0.348
8	3	F9	256	2	0.334
1	4	F9	256	1	0.585
3	4	F9	256	1	0.225
5	4	F9	256	1	0.219
7	4	F9	256	1	0.218
8	4	F9	256	1	0.202
1	4	F9	256	2	0.616
3	4	F9	256	2	0.280
5	4	F9	256	2	0.269
7	4	F9	256	2	0.3
8	4	F9	256	2	0.27
1	3	G1	0	1	0.934
3	3	G1	0	1	0.377
5	3	G1	0	1	0.374
7	3	G1	0	1	0.353
8	3	G1	0	1	0.321
1	3	G1	0	2	0.876
3	3	G1	0	2	0.355
5	3	G1	0	2	0.349
7	3	G1	0	2	0.34
8	3	G1	0	2	0.333
1	4	G1	0	1	0.041
3	4	G1	0	1	0.040
5	4	G1	0	1	0.04
7	4	G1	0	1	0.047
8	4	G1	0	1	0.044
1	4	G1	0	2	0.040
3	4	G1	0	2	0.040
5	4	G1	0	2	0.04
7	4	G1	0	2	0.041
8	4	G1	0	2	0.043
1	3	G1	16	1	0.876
3	3	G1	16	1	0.306
5	3	G1	16	1	0.301
7	3	G1	16	1	0.269
8	3	G1	16	1	0.27
1	3	G1	16	2	0.925
3	3	G1	16	2	0.310
5	3	G1	16	2	0.308
7	3	G1	16	2	0.298
8	3	G1	16	2	0.273
1	4	G1	16	1	0.046
3	4	G1	16	1	0.038
5	4	G1	16	1	0.045
7	4	G1	16	1	0.044
8	4	G1	16	1	0.044
1	4	G1	16	2	0.046
3	4	G1	16	2	0.043
5	4	G1	16	2	0.038
7	4	G1	16	2	0.039
8	4	G1	16	2	0.041
1	3	G1	64	1	0.925
3	3	G1	64	1	0.314
5	3	G1	64	1	0.305
7	3	G1	64	1	0.296
8	3	G1	64	1	0.289
1	3	G1	64	2	0.968
3	3	G1	64	2	0.311
5	3	G1	64	2	0.31
7	3	G1	64	2	0.286
8	3	G1	64	2	0.267
1	4	G1	64	1	0.039
3	4	G1	64	1	0.044
5	4	G1	64	1	0.039
7	4	G1	64	1	0.044
8	4	G1	64	1	0.043
1	4	G1	64	2	0.041
3	4	G1	64	2	0.042
5	4	G1	64	2	0.041
7	4	G1	64	2	0.041
8	4	G1	64	2	0.039
1	3	G1	256	1	0.913
3	3	G1	256	1	0.285
5	3	G1	256	1	0.263
7	3	G1	256	1	0.298
8	3	G1	256	1	0.278
1	3	G1	256	2	0.933
3	3	G1	256	2	0.277
5	3	G1	256	2	0.282
7	3	G1	256	2	0.28
8	3	G1	256	2	0.289
1	4	G1	256	1	0.043
3	4	G1	256	1	0.040
5	4	G1	256	1	0.039
7	4	G1	256	1	0.038
8	4	G1	256	1	0.04
1	4	G1	256	2	0.042
3	4	G1	256	2	0.045
5	4	G1	256	2	0.287
7	4	G1	256	2	0.307
8	4	G1	256	2	0.287
1	3	G10	0	1	0.893
3	3	G10	0	1	0.331
5	3	G10	0	1	0.318
7	3	G10	0	1	0.321
8	3	G10	0	1	0.275
1	3	G10	0	2	0.952
3	3	G10	0	2	0.315
5	3	G10	0	2	0.32
7	3	G10	0	2	0.311
8	3	G10	0	2	0.277
1	4	G10	0	1	0.044
3	4	G10	0	1	0.045
5	4	G10	0	1	0.04
7	4	G10	0	1	0.046
8	4	G10	0	1	0.044
1	4	G10	0	2	0.039
3	4	G10	0	2	0.042
5	4	G10	0	2	0.041
7	4	G10	0	2	0.041
8	4	G10	0	2	0.042
1	3	G10	16	1	1.030
3	3	G10	16	1	0.319
5	3	G10	16	1	0.304
7	3	G10	16	1	0.306
8	3	G10	16	1	0.268
1	3	G10	16	2	0.996
3	3	G10	16	2	0.316
5	3	G10	16	2	0.315
7	3	G10	16	2	0.323
8	3	G10	16	2	0.271
1	4	G10	16	1	0.040
3	4	G10	16	1	0.040
5	4	G10	16	1	0.042
7	4	G10	16	1	0.042
8	4	G10	16	1	0.042
1	4	G10	16	2	0.051
3	4	G10	16	2	0.042
5	4	G10	16	2	0.041
7	4	G10	16	2	0.04
8	4	G10	16	2	0.046
1	3	G10	64	1	1.044
3	3	G10	64	1	0.310
5	3	G10	64	1	0.319
7	3	G10	64	1	0.278
8	3	G10	64	1	0.262
1	3	G10	64	2	0.947
3	3	G10	64	2	0.304
5	3	G10	64	2	0.309
7	3	G10	64	2	0.288
8	3	G10	64	2	0.267
1	4	G10	64	1	0.040
3	4	G10	64	1	0.043
5	4	G10	64	1	0.042
7	4	G10	64	1	0.044
8	4	G10	64	1	0.044
1	4	G10	64	2	0.042
3	4	G10	64	2	0.041
5	4	G10	64	2	0.042
7	4	G10	64	2	0.041
8	4	G10	64	2	0.04
1	3	G10	256	1	0.951
3	3	G10	256	1	0.316
5	3	G10	256	1	0.272
7	3	G10	256	1	0.339
8	3	G10	256	1	0.338
1	3	G10	256	2	0.961
3	3	G10	256	2	0.318
5	3	G10	256	2	0.305
7	3	G10	256	2	0.331
8	3	G10	256	2	0.348
1	4	G10	256	1	0.044
3	4	G10	256	1	0.041
5	4	G10	256	1	0.041
7	4	G10	256	1	0.04
8	4	G10	256	1	0.04
1	4	G10	256	2	0.042
3	4	G10	256	2	0.043
5	4	G10	256	2	0.04
7	4	G10	256	2	0.043
8	4	G10	256	2	0.044
1	3	G11	0	1	0.722
3	3	G11	0	1	0.327
5	3	G11	0	1	0.317
7	3	G11	0	1	0.305
8	3	G11	0	1	0.284
1	3	G11	0	2	0.925
3	3	G11	0	2	0.302
5	3	G11	0	2	0.314
7	3	G11	0	2	0.309
8	3	G11	0	2	0.266
1	4	G11	0	1	0.043
3	4	G11	0	1	0.046
5	4	G11	0	1	0.04
7	4	G11	0	1	0.045
8	4	G11	0	1	0.044
1	4	G11	0	2	0.041
3	4	G11	0	2	0.040
5	4	G11	0	2	0.04
7	4	G11	0	2	0.04
8	4	G11	0	2	0.041
1	3	G11	16	1	1.026
3	3	G11	16	1	0.314
5	3	G11	16	1	0.297
7	3	G11	16	1	0.298
8	3	G11	16	1	0.283
1	3	G11	16	2	0.897
3	3	G11	16	2	0.309
5	3	G11	16	2	0.314
7	3	G11	16	2	0.319
8	3	G11	16	2	0.263
1	4	G11	16	1	0.042
3	4	G11	16	1	0.040
5	4	G11	16	1	0.045
7	4	G11	16	1	0.04
8	4	G11	16	1	0.042
1	4	G11	16	2	0.048
3	4	G11	16	2	0.042
5	4	G11	16	2	0.041
7	4	G11	16	2	0.04
8	4	G11	16	2	0.04
1	3	G11	64	1	0.996
3	3	G11	64	1	0.306
5	3	G11	64	1	0.31
7	3	G11	64	1	0.292
8	3	G11	64	1	0.285
1	3	G11	64	2	0.982
3	3	G11	64	2	0.299
5	3	G11	64	2	0.307
7	3	G11	64	2	0.285
8	3	G11	64	2	0.263
1	4	G11	64	1	0.039
3	4	G11	64	1	0.045
5	4	G11	64	1	0.039
7	4	G11	64	1	0.043
8	4	G11	64	1	0.046
1	4	G11	64	2	0.041
3	4	G11	64	2	0.042
5	4	G11	64	2	0.042
7	4	G11	64	2	0.04
8	4	G11	64	2	0.04
1	3	G11	256	1	1.005
3	3	G11	256	1	0.308
5	3	G11	256	1	0.307
7	3	G11	256	1	0.32
8	3	G11	256	1	0.312
1	3	G11	256	2	1.133
3	3	G11	256	2	0.315
5	3	G11	256	2	0.302
7	3	G11	256	2	0.33
8	3	G11	256	2	0.316
1	4	G11	256	1	0.045
3	4	G11	256	1	0.041
5	4	G11	256	1	0.041
7	4	G11	256	1	0.04
8	4	G11	256	1	0.039
1	4	G11	256	2	0.041
3	4	G11	256	2	0.050
5	4	G11	256	2	0.039
7	4	G11	256	2	0.044
8	4	G11	256	2	0.045
1	3	G12	0	1	0.947
3	3	G12	0	1	0.341
5	3	G12	0	1	0.313
7	3	G12	0	1	0.313
8	3	G12	0	1	0.293
1	3	G12	0	2	0.890
3	3	G12	0	2	0.310
5	3	G12	0	2	0.325
7	3	G12	0	2	0.318
8	3	G12	0	2	0.251
1	4	G12	0	1	0.044
3	4	G12	0	1	0.047
5	4	G12	0	1	0.04
7	4	G12	0	1	0.04
8	4	G12	0	1	0.043
1	4	G12	0	2	0.039
3	4	G12	0	2	0.040
5	4	G12	0	2	0.042
7	4	G12	0	2	0.039
8	4	G12	0	2	0.041
1	3	G12	16	1	1.021
3	3	G12	16	1	0.294
5	3	G12	16	1	0.304
7	3	G12	16	1	0.29
8	3	G12	16	1	0.287
1	3	G12	16	2	0.958
3	3	G12	16	2	0.322
5	3	G12	16	2	0.31
7	3	G12	16	2	0.326
8	3	G12	16	2	0.259
1	4	G12	16	1	0.042
3	4	G12	16	1	0.042
5	4	G12	16	1	0.043
7	4	G12	16	1	0.039
8	4	G12	16	1	0.041
1	4	G12	16	2	0.042
3	4	G12	16	2	0.041
5	4	G12	16	2	0.042
7	4	G12	16	2	0.04
8	4	G12	16	2	0.039
1	3	G12	64	1	0.984
3	3	G12	64	1	0.322
5	3	G12	64	1	0.311
7	3	G12	64	1	0.287
8	3	G12	64	1	0.261
1	3	G12	64	2	1.019
3	3	G12	64	2	0.307
5	3	G12	64	2	0.315
7	3	G12	64	2	0.285
8	3	G12	64	2	0.275
1	4	G12	64	1	0.039
3	4	G12	64	1	0.049
5	4	G12	64	1	0.041
7	4	G12	64	1	0.043
8	4	G12	64	1	0.044
1	4	G12	64	2	0.041
3	4	G12	64	2	0.042
5	4	G12	64	2	0.042
7	4	G12	64	2	0.039
8	4	G12	64	2	0.039
1	3	G12	256	1	0.826
3	3	G12	256	1	0.349
5	3	G12	256	1	0.323
7	3	G12	256	1	0.356
8	3	G12	256	1	0.348
1	3	G12	256	2	0.830
3	3	G12	256	2	0.341
5	3	G12	256	2	0.324
7	3	G12	256	2	0.342
8	3	G12	256	2	0.367
1	4	G12	256	1	0.046
3	4	G12	256	1	0.042
5	4	G12	256	1	0.041
7	4	G12	256	1	0.039
8	4	G12	256	1	0.038
1	4	G12	256	2	0.043
3	4	G12	256	2	0.047
5	4	G12	256	2	0.04
7	4	G12	256	2	0.046
8	4	G12	256	2	0.043
1	3	G2	0	1	0.917
3	3	G2	0	1	0.333
5	3	G2	0	1	0.33
7	3	G2	0	1	0.328
8	3	G2	0	1	0.299
1	3	G2	0	2	0.855
3	3	G2	0	2	0.325
5	3	G2	0	2	0.314
7	3	G2	0	2	0.316
8	3	G2	0	2	0.288
1	4	G2	0	1	0.041
3	4	G2	0	1	0.042
5	4	G2	0	1	0.039
7	4	G2	0	1	0.041
8	4	G2	0	1	0.041
1	4	G2	0	2	0.042
3	4	G2	0	2	0.039
5	4	G2	0	2	0.04
7	4	G2	0	2	0.04
8	4	G2	0	2	0.041
1	3	G2	16	1	0.811
3	3	G2	16	1	0.322
5	3	G2	16	1	0.328
7	3	G2	16	1	0.321
8	3	G2	16	1	0.313
1	3	G2	16	2	0.843
3	3	G2	16	2	0.317
5	3	G2	16	2	0.313
7	3	G2	16	2	0.321
8	3	G2	16	2	0.273
1	4	G2	16	1	0.043
3	4	G2	16	1	0.038
5	4	G2	16	1	0.043
7	4	G2	16	1	0.042
8	4	G2	16	1	0.042
1	4	G2	16	2	0.044
3	4	G2	16	2	0.040
5	4	G2	16	2	0.041
7	4	G2	16	2	0.303
8	4	G2	16	2	0.315
1	3	G2	64	1	0.762
3	3	G2	64	1	0.352
5	3	G2	64	1	0.335
7	3	G2	64	1	0.327
8	3	G2	64	1	0.313
1	3	G2	64	2	0.769
3	3	G2	64	2	0.355
5	3	G2	64	2	0.346
7	3	G2	64	2	0.328
8	3	G2	64	2	0.308
1	4	G2	64	1	0.038
3	4	G2	64	1	0.044
5	4	G2	64	1	0.039
7	4	G2	64	1	0.041
8	4	G2	64	1	0.045
1	4	G2	64	2	0.043
3	4	G2	64	2	0.040
5	4	G2	64	2	0.04
7	4	G2	64	2	0.317
8	4	G2	64	2	0.3
1	3	G2	256	1	0.816
3	3	G2	256	1	0.320
5	3	G2	256	1	0.289
7	3	G2	256	1	0.342
8	3	G2	256	1	0.32
1	3	G2	256	2	0.821
3	3	G2	256	2	0.299
5	3	G2	256	2	0.308
7	3	G2	256	2	0.328
8	3	G2	256	2	0.337
1	4	G2	256	1	0.043
3	4	G2	256	1	0.042
5	4	G2	256	1	0.04
7	4	G2	256	1	0.038
8	4	G2	256	1	0.039
1	4	G2	256	2	0.042
3	4	G2	256	2	0.049
5	4	G2	256	2	0.04
7	4	G2	256	2	0.041
8	4	G2	256	2	0.042
1	3	G3	0	1	1.093
3	3	G3	0	1	0.412
5	3	G3	0	1	0.401
7	3	G3	0	1	0.392
8	3	G3	0	1	0.365
1	3	G3	0	2	0.890
3	3	G3	0	2	0.391
5	3	G3	0	2	0.39
7	3	G3	0	2	0.395
8	3	G3	0	2	0.371
1	4	G3	0	1	0.043
3	4	G3	0	1	0.042
5	4	G3	0	1	0.04
7	4	G3	0	1	0.042
8	4	G3	0	1	0.041
1	4	G3	0	2	0.043
3	4	G3	0	2	0.040
5	4	G3	0	2	0.039
7	4	G3	0	2	0.04
8	4	G3	0	2	0.04
1	3	G3	16	1	0.962
3	3	G3	16	1	0.369
5	3	G3	16	1	0.358
7	3	G3	16	1	0.352
8	3	G3	16	1	0.338
1	3	G3	16	2	0.931
3	3	G3	16	2	0.318
5	3	G3	16	2	0.311
7	3	G3	16	2	0.315
8	3	G3	16	2	0.281
1	4	G3	16	1	0.039
3	4	G3	16	1	0.039
5	4	G3	16	1	0.045
7	4	G3	16	1	0.042
8	4	G3	16	1	0.04
1	4	G3	16	2	0.049
3	4	G3	16	2	0.043
5	4	G3	16	2	0.041
7	4	G3	16	2	0.039
8	4	G3	16	2	0.041
1	3	G3	64	1	0.951
3	3	G3	64	1	0.303
5	3	G3	64	1	0.295
7	3	G3	64	1	0.305
8	3	G3	64	1	0.282
1	3	G3	64	2	1.029
3	3	G3	64	2	0.306
5	3	G3	64	2	0.311
7	3	G3	64	2	0.296
8	3	G3	64	2	0.269
1	4	G3	64	1	0.041
3	4	G3	64	1	0.043
5	4	G3	64	1	0.04
7	4	G3	64	1	0.041
8	4	G3	64	1	0.044
1	4	G3	64	2	0.041
3	4	G3	64	2	0.040
5	4	G3	64	2	0.04
7	4	G3	64	2	0.04
8	4	G3	64	2	0.039
1	3	G3	256	1	0.911
3	3	G3	256	1	0.273
5	3	G3	256	1	0.269
7	3	G3	256	1	0.304
8	3	G3	256	1	0.296
1	3	G3	256	2	0.930
3	3	G3	256	2	0.271
5	3	G3	256	2	0.272
7	3	G3	256	2	0.277
8	3	G3	256	2	0.297
1	4	G3	256	1	0.044
3	4	G3	256	1	0.041
5	4	G3	256	1	0.04
7	4	G3	256	1	0.038
8	4	G3	256	1	0.039
1	4	G3	256	2	0.040
3	4	G3	256	2	0.044
5	4	G3	256	2	0.04
7	4	G3	256	2	0.042
8	4	G3	256	2	0.041
1	3	G4	0	1	0.874
3	3	G4	0	1	0.329
5	3	G4	0	1	0.312
7	3	G4	0	1	0.325
8	3	G4	0	1	0.28
1	3	G4	0	2	0.876
3	3	G4	0	2	0.313
5	3	G4	0	2	0.309
7	3	G4	0	2	0.307
8	3	G4	0	2	0.288
1	4	G4	0	1	0.040
3	4	G4	0	1	0.039
5	4	G4	0	1	0.039
7	4	G4	0	1	0.042
8	4	G4	0	1	0.041
1	4	G4	0	2	0.040
3	4	G4	0	2	0.038
5	4	G4	0	2	0.039
7	4	G4	0	2	0.039
8	4	G4	0	2	0.042
1	3	G4	16	1	0.951
3	3	G4	16	1	0.314
5	3	G4	16	1	0.303
7	3	G4	16	1	0.308
8	3	G4	16	1	0.293
1	3	G4	16	2	0.843
3	3	G4	16	2	0.315
5	3	G4	16	2	0.308
7	3	G4	16	2	0.309
8	3	G4	16	2	0.283
1	4	G4	16	1	0.041
3	4	G4	16	1	0.038
5	4	G4	16	1	0.041
7	4	G4	16	1	0.042
8	4	G4	16	1	0.041
1	4	G4	16	2	0.044
3	4	G4	16	2	0.041
5	4	G4	16	2	0.3
7	4	G4	16	2	0.309
8	4	G4	16	2	0.321
1	3	G4	64	1	0.960
3	3	G4	64	1	0.315
5	3	G4	64	1	0.294
7	3	G4	64	1	0.308
8	3	G4	64	1	0.293
1	3	G4	64	2	1.001
3	3	G4	64	2	0.310
5	3	G4	64	2	0.307
7	3	G4	64	2	0.297
8	3	G4	64	2	0.27
1	4	G4	64	1	0.039
3	4	G4	64	1	0.044
5	4	G4	64	1	0.039
7	4	G4	64	1	0.04
8	4	G4	64	1	0.044
1	4	G4	64	2	0.041
3	4	G4	64	2	0.040
5	4	G4	64	2	0.04
7	4	G4	64	2	0.31
8	4	G4	64	2	0.291
1	3	G4	256	1	0.910
3	3	G4	256	1	0.334
5	3	G4	256	1	0.289
7	3	G4	256	1	0.317
8	3	G4	256	1	0.304
1	3	G4	256	2	0.917
3	3	G4	256	2	0.321
5	3	G4	256	2	0.313
7	3	G4	256	2	0.334
8	3	G4	256	2	0.342
1	4	G4	256	1	0.042
3	4	G4	256	1	0.045
5	4	G4	256	1	0.039
7	4	G4	256	1	0.038
8	4	G4	256	1	0.04
1	4	G4	256	2	0.040
3	4	G4	256	2	0.045
5	4	G4	256	2	0.039
7	4	G4	256	2	0.041
8	4	G4	256	2	0.045
1	3	G5	0	1	0.960
3	3	G5	0	1	0.332
5	3	G5	0	1	0.314
7	3	G5	0	1	0.324
8	3	G5	0	1	0.287
1	3	G5	0	2	0.887
3	3	G5	0	2	0.305
5	3	G5	0	2	0.314
7	3	G5	0	2	0.313
8	3	G5	0	2	0.287
1	4	G5	0	1	0.041
3	4	G5	0	1	0.042
5	4	G5	0	1	0.039
7	4	G5	0	1	0.04
8	4	G5	0	1	0.042
1	4	G5	0	2	0.043
3	4	G5	0	2	0.039
5	4	G5	0	2	0.039
7	4	G5	0	2	0.04
8	4	G5	0	2	0.041
1	3	G5	16	1	0.781
3	3	G5	16	1	0.309
5	3	G5	16	1	0.304
7	3	G5	16	1	0.309
8	3	G5	16	1	0.293
1	3	G5	16	2	0.871
3	3	G5	16	2	0.319
5	3	G5	16	2	0.302
7	3	G5	16	2	0.317
8	3	G5	16	2	0.277
1	4	G5	16	1	0.041
3	4	G5	16	1	0.042
5	4	G5	16	1	0.045
7	4	G5	16	1	0.042
8	4	G5	16	1	0.04
1	4	G5	16	2	0.044
3	4	G5	16	2	0.041
5	4	G5	16	2	0.041
7	4	G5	16	2	0.04
8	4	G5	16	2	0.039
1	3	G5	64	1	0.899
3	3	G5	64	1	0.302
5	3	G5	64	1	0.311
7	3	G5	64	1	0.301
8	3	G5	64	1	0.284
1	3	G5	64	2	1.037
3	3	G5	64	2	0.309
5	3	G5	64	2	0.311
7	3	G5	64	2	0.305
8	3	G5	64	2	0.272
1	4	G5	64	1	0.039
3	4	G5	64	1	0.042
5	4	G5	64	1	0.041
7	4	G5	64	1	0.042
8	4	G5	64	1	0.043
1	4	G5	64	2	0.042
3	4	G5	64	2	0.040
5	4	G5	64	2	0.041
7	4	G5	64	2	0.04
8	4	G5	64	2	0.041
1	3	G5	256	1	0.948
3	3	G5	256	1	0.299
5	3	G5	256	1	0.315
7	3	G5	256	1	0.319
8	3	G5	256	1	0.302
1	3	G5	256	2	0.977
3	3	G5	256	2	0.290
5	3	G5	256	2	0.314
7	3	G5	256	2	0.314
8	3	G5	256	2	0.324
1	4	G5	256	1	0.042
3	4	G5	256	1	0.041
5	4	G5	256	1	0.042
7	4	G5	256	1	0.038
8	4	G5	256	1	0.039
1	4	G5	256	2	0.039
3	4	G5	256	2	0.048
5	4	G5	256	2	0.041
7	4	G5	256	2	0.042
8	4	G5	256	2	0.042
1	3	G6	0	1	0.954
3	3	G6	0	1	0.339
5	3	G6	0	1	0.324
7	3	G6	0	1	0.339
8	3	G6	0	1	0.305
1	3	G6	0	2	0.893
3	3	G6	0	2	0.328
5	3	G6	0	2	0.327
7	3	G6	0	2	0.333
8	3	G6	0	2	0.31
1	4	G6	0	1	0.041
3	4	G6	0	1	0.041
5	4	G6	0	1	0.04
7	4	G6	0	1	0.041
8	4	G6	0	1	0.042
1	4	G6	0	2	0.040
3	4	G6	0	2	0.038
5	4	G6	0	2	0.039
7	4	G6	0	2	0.039
8	4	G6	0	2	0.043
1	3	G6	16	1	0.833
3	3	G6	16	1	0.327
5	3	G6	16	1	0.317
7	3	G6	16	1	0.328
8	3	G6	16	1	0.306
1	3	G6	16	2	0.930
3	3	G6	16	2	0.319
5	3	G6	16	2	0.317
7	3	G6	16	2	0.319
8	3	G6	16	2	0.273
1	4	G6	16	1	0.040
3	4	G6	16	1	0.039
5	4	G6	16	1	0.042
7	4	G6	16	1	0.043
8	4	G6	16	1	0.04
1	4	G6	16	2	0.045
3	4	G6	16	2	0.040
5	4	G6	16	2	0.042
7	4	G6	16	2	0.04
8	4	G6	16	2	0.043
1	3	G6	64	1	0.862
3	3	G6	64	1	0.336
5	3	G6	64	1	0.334
7	3	G6	64	1	0.331
8	3	G6	64	1	0.305
1	3	G6	64	2	0.956
3	3	G6	64	2	0.334
5	3	G6	64	2	0.329
7	3	G6	64	2	0.325
8	3	G6	64	2	0.276
1	4	G6	64	1	0.039
3	4	G6	64	1	0.045
5	4	G6	64	1	0.041
7	4	G6	64	1	0.042
8	4	G6	64	1	0.044
1	4	G6	64	2	0.042
3	4	G6	64	2	0.040
5	4	G6	64	2	0.041
7	4	G6	64	2	0.039
8	4	G6	64	2	0.039
1	3	G6	256	1	0.885
3	3	G6	256	1	0.336
5	3	G6	256	1	0.314
7	3	G6	256	1	0.359
8	3	G6	256	1	0.333
1	3	G6	256	2	0.861
3	3	G6	256	2	0.324
5	3	G6	256	2	0.323
7	3	G6	256	2	0.348
8	3	G6	256	2	0.361
1	4	G6	256	1	0.041
3	4	G6	256	1	0.039
5	4	G6	256	1	0.04
7	4	G6	256	1	0.037
8	4	G6	256	1	0.039
1	4	G6	256	2	0.040
3	4	G6	256	2	0.049
5	4	G6	256	2	0.039
7	4	G6	256	2	0.042
8	4	G6	256	2	0.042
1	3	G7	0	1	0.944
3	3	G7	0	1	0.333
5	3	G7	0	1	0.313
7	3	G7	0	1	0.325
8	3	G7	0	1	0.288
1	3	G7	0	2	0.903
3	3	G7	0	2	0.308
5	3	G7	0	2	0.314
7	3	G7	0	2	0.317
8	3	G7	0	2	0.285
1	4	G7	0	1	0.042
3	4	G7	0	1	0.042
5	4	G7	0	1	0.039
7	4	G7	0	1	0.041
8	4	G7	0	1	0.042
1	4	G7	0	2	0.042
3	4	G7	0	2	0.039
5	4	G7	0	2	0.04
7	4	G7	0	2	0.04
8	4	G7	0	2	0.045
1	3	G7	16	1	1.036
3	3	G7	16	1	0.306
5	3	G7	16	1	0.302
7	3	G7	16	1	0.266
8	3	G7	16	1	0.274
1	3	G7	16	2	0.982
3	3	G7	16	2	0.322
5	3	G7	16	2	0.316
7	3	G7	16	2	0.324
8	3	G7	16	2	0.279
1	4	G7	16	1	0.041
3	4	G7	16	1	0.041
5	4	G7	16	1	0.042
7	4	G7	16	1	0.042
