plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	mumax	K	alpha	lambda	r2
bioscreen_pairwise_filtrates_01	2	125	5	ANC_0403	NA	ANC_1977	0.08238498767335674	0.1616894253971844	0.08914733180413835	0.7088306382389863	4.765162693381303	0.9694140269951753
bioscreen_pairwise_filtrates_01	2	126	1	ANC_1287	NA	ANC_1977	0.08339664490286927	0.07322160751349552	0.16811955257426858	0.9547313753664808	9.23367082389797	0.999220714794111
bioscreen_pairwise_filtrates_01	2	127	2	ANC_1287	NA	ANC_1977	0.08361459263482382	0.07337508469759109	0.16694296725391033	0.9805224922982135	9.387896236845718	0.9994235866019221
bioscreen_pairwise_filtrates_01	2	128	3	ANC_1287	NA	ANC_1977	0.08283970365859607	0.0734788414393278	0.16379135072868822	1.096653109073482	9.070869061800353	0.9993077166286856
bioscreen_pairwise_filtrates_01	2	129	4	ANC_1287	NA	ANC_1977	0.08300383305772806	0.07739488864655289	0.15407479362795493	0.9605607324634067	8.898630042863962	0.999033033699395
bioscreen_pairwise_filtrates_01	1	13	3	ANC_1896	NA	ANC_0403	0.08150083934270043	0.39421452886114305	0.41919940475579115	0.7795184643452107	10.632998486945286	0.9998304398127682
bioscreen_pairwise_filtrates_01	2	130	5	ANC_1287	NA	ANC_1977	0.08489483862662889	0.08471723268363571	0.13392526978550906	1.1953513859919251	8.765459467995077	0.997940496535042
bioscreen_pairwise_filtrates_01	2	131	1	ANC_1896	NA	ANC_1977	0.0838256869460831	0.23357729073725894	0.2335455822180022	1.245612695552613	9.788271197910344	0.9986326140869884
bioscreen_pairwise_filtrates_01	2	132	2	ANC_1896	NA	ANC_1977	0.08454351986360108	0.34348398069227826	0.22737918484598255	0.9253238864898415	10.602799149096981	0.9996512876980909
bioscreen_pairwise_filtrates_01	2	133	3	ANC_1896	NA	ANC_1977	0.08414015828602571	0.38626441272254486	0.22522029284451503	0.8282475690995589	10.94120289576139	0.9997868165634841
bioscreen_pairwise_filtrates_01	2	134	4	ANC_1896	NA	ANC_1977	0.08381626984695244	0.4456045562971879	0.22310881174120076	0.8315167707497167	11.154878894801707	0.9997968838948175
bioscreen_pairwise_filtrates_01	2	135	5	ANC_1896	NA	ANC_1977	0.08306891271825134	0.4326344767903374	0.22178180079215346	0.8267801912033576	11.13776694225847	0.9998285012323591
bioscreen_pairwise_filtrates_01	2	136	1	ANC_1977	NA	ANC_1977	0.08309211791699087	0.01000007108655734	0.1226216050442763	0.10000008287562917	7.142825050452868	0.9935951833186831
bioscreen_pairwise_filtrates_01	2	137	2	ANC_1977	NA	ANC_1977	0.08279576904788116	0.010000064488021373	0.11848927634479944	0.10000001831098028	7.692560787715313	0.9920028800708184
bioscreen_pairwise_filtrates_01	2	138	3	ANC_1977	NA	ANC_1977	0.08241325924033271	0.010000311075833638	0.10933001966061195	0.10000032238944351	0.030019846928247957	0.9929279920696542
