sample	evo_hist	strainID	target_f
4_p14_G02			
4_p14_G02			
4_p14_G02			
4_p14_G03			
4_p14_G03			
4_p14_G03			
4_p14_G03			
4_p14_G04			
4_p14_G04			
4_p14_G04			
4_p14_G04			
4_p14_G05			
4_p14_G05			
4_p14_G05			
4_p14_G05			
4_p14_G06			
4_p14_G06			
4_p14_G06			
4_p14_G06			
4_p14_G07			
4_p14_G07			
4_p14_G07			
4_p14_G07			
4_p14_G08			
4_p14_G08			
4_p14_G08			
4_p14_G08			
4_p14_G09			
4_p14_G09			
4_p14_G09			
4_p14_G09			
4_p14_G10			
4_p14_G10			
4_p14_G10			
4_p14_G10			
4_p14_G11			
4_p14_G11			
4_p14_G11			
4_p14_G11			
4_p14_G12			
4_p14_G12			
4_p14_G12			
4_p14_G12			
4_p14_H01			
4_p14_H01			
4_p14_H01			
4_p14_H01			
4_p14_H02			
4_p14_H02			
4_p14_H02			
4_p14_H02			
4_p14_H03			
4_p14_H03			
4_p14_H03			
4_p14_H03			
4_p14_H04			
4_p14_H04			
4_p14_H04			
4_p14_H04			
4_p14_H05			
4_p14_H05			
4_p14_H05			
4_p14_H05			
4_p14_H06			
4_p14_H06			
4_p14_H06			
4_p14_H06			
4_p14_H07			
4_p14_H07			
4_p14_H07			
4_p14_H07			
4_p14_H08			
4_p14_H08			
4_p14_H08			
4_p14_H08			
4_p14_H09			
4_p14_H09			
4_p14_H09			
4_p14_H09			
4_p14_H10			
4_p14_H10			
4_p14_H10			
4_p14_H10			
4_p14_H11			
4_p14_H11			
4_p14_H11			
4_p14_H11			
4_p14_H12			
4_p14_H12			
4_p14_H12			
4_p14_H12			
4_p15_A01			
4_p15_A01			
4_p15_A01			
4_p15_A01			
4_p15_A02			
4_p15_A02			
4_p15_A02			
4_p15_A02			
4_p15_A03			
4_p15_A03			
4_p15_A03			
4_p15_A03			
4_p15_A04			
4_p15_A04			
4_p15_A04			
4_p15_A04			
4_p15_A05	anc	HAMBI_0403	0.7
4_p15_A05	anc	HAMBI_1287	0.1
4_p15_A05	anc	HAMBI_1896	0.1
4_p15_A05	anc	HAMBI_1977	0.1
4_p15_A06	anc	HAMBI_0403	0.7
4_p15_A06	anc	HAMBI_1287	0.1
4_p15_A06	anc	HAMBI_1896	0.1
4_p15_A06	evo	HAMBI_1977	0.1
4_p15_A07	anc	HAMBI_0403	0.7
4_p15_A07	anc	HAMBI_1287	0.1
4_p15_A07	evo	HAMBI_1896	0.1
4_p15_A07	anc	HAMBI_1977	0.1
4_p15_A08	anc	HAMBI_0403	0.7
4_p15_A08	anc	HAMBI_1287	0.1
4_p15_A08	evo	HAMBI_1896	0.1
4_p15_A08	evo	HAMBI_1977	0.1
4_p15_A09	anc	HAMBI_0403	0.7
4_p15_A09	evo	HAMBI_1287	0.1
4_p15_A09	anc	HAMBI_1896	0.1
4_p15_A09	anc	HAMBI_1977	0.1
4_p15_A10	anc	HAMBI_0403	0.7
4_p15_A10	evo	HAMBI_1287	0.1
4_p15_A10	anc	HAMBI_1896	0.1
4_p15_A10	evo	HAMBI_1977	0.1
4_p15_A11	anc	HAMBI_0403	0.7
4_p15_A11	evo	HAMBI_1287	0.1
4_p15_A11	evo	HAMBI_1896	0.1
4_p15_A11	anc	HAMBI_1977	0.1
4_p15_A12	anc	HAMBI_0403	0.7
4_p15_A12	evo	HAMBI_1287	0.1
4_p15_A12	evo	HAMBI_1896	0.1
4_p15_A12	evo	HAMBI_1977	0.1
4_p15_B01			
4_p15_B01			
4_p15_B01			
4_p15_B01			
4_p15_B02			
4_p15_B02			
4_p15_B02			
4_p15_B02			
4_p15_B03			
4_p15_B03			
4_p15_B03			
4_p15_B03			
4_p15_B04			
4_p15_B04			
4_p15_B04			
4_p15_B04			
4_p15_B05	evo	HAMBI_0403	0.7
4_p15_B05	anc	HAMBI_1287	0.1
4_p15_B05	anc	HAMBI_1896	0.1
4_p15_B05	anc	HAMBI_1977	0.1
4_p15_B06	evo	HAMBI_0403	0.7
4_p15_B06	anc	HAMBI_1287	0.1
4_p15_B06	anc	HAMBI_1896	0.1
4_p15_B06	evo	HAMBI_1977	0.1
4_p15_B07	evo	HAMBI_0403	0.7
4_p15_B07	anc	HAMBI_1287	0.1
4_p15_B07	evo	HAMBI_1896	0.1
4_p15_B07	anc	HAMBI_1977	0.1
4_p15_B08	evo	HAMBI_0403	0.7
4_p15_B08	anc	HAMBI_1287	0.1
4_p15_B08	evo	HAMBI_1896	0.1
4_p15_B08	evo	HAMBI_1977	0.1
4_p15_B09	evo	HAMBI_0403	0.7
4_p15_B09	evo	HAMBI_1287	0.1
4_p15_B09	anc	HAMBI_1896	0.1
4_p15_B09	anc	HAMBI_1977	0.1
4_p15_B10	evo	HAMBI_0403	0.7
4_p15_B10	evo	HAMBI_1287	0.1
4_p15_B10	anc	HAMBI_1896	0.1
4_p15_B10	evo	HAMBI_1977	0.1
4_p15_B11	evo	HAMBI_0403	0.7
4_p15_B11	evo	HAMBI_1287	0.1
4_p15_B11	evo	HAMBI_1896	0.1
4_p15_B11	anc	HAMBI_1977	0.1
4_p15_B12	evo	HAMBI_0403	0.7
4_p15_B12	evo	HAMBI_1287	0.1
4_p15_B12	evo	HAMBI_1896	0.1
4_p15_B12	evo	HAMBI_1977	0.1
4_p15_C01	anc	HAMBI_0403	0.1
4_p15_C01	evo	HAMBI_1287	0.1
4_p15_C01	anc	HAMBI_1896	0.7
4_p15_C01	anc	HAMBI_1977	0.1
4_p15_C02	anc	HAMBI_0403	0.1
4_p15_C02	evo	HAMBI_1287	0.1
4_p15_C02	anc	HAMBI_1896	0.7
4_p15_C02	evo	HAMBI_1977	0.1
4_p15_C03	anc	HAMBI_0403	0.1
4_p15_C03	evo	HAMBI_1287	0.1
4_p15_C03	evo	HAMBI_1896	0.7
4_p15_C03	anc	HAMBI_1977	0.1
4_p15_C04	anc	HAMBI_0403	0.1
4_p15_C04	evo	HAMBI_1287	0.1
4_p15_C04	evo	HAMBI_1896	0.7
4_p15_C04	evo	HAMBI_1977	0.1
4_p15_C05	anc	HAMBI_0403	0.1
4_p15_C05	anc	HAMBI_1287	0.7
4_p15_C05	anc	HAMBI_1896	0.1
4_p15_C05	anc	HAMBI_1977	0.1
4_p15_C06	anc	HAMBI_0403	0.1
4_p15_C06	anc	HAMBI_1287	0.7
4_p15_C06	anc	HAMBI_1896	0.1
4_p15_C06	evo	HAMBI_1977	0.1
4_p15_C07	anc	HAMBI_0403	0.1
4_p15_C07	anc	HAMBI_1287	0.7
4_p15_C07	evo	HAMBI_1896	0.1
4_p15_C07	anc	HAMBI_1977	0.1
4_p15_C08	anc	HAMBI_0403	0.1
4_p15_C08	anc	HAMBI_1287	0.7
4_p15_C08	evo	HAMBI_1896	0.1
4_p15_C08	evo	HAMBI_1977	0.1
4_p15_C09	anc	HAMBI_0403	0.1
4_p15_C09	evo	HAMBI_1287	0.7
4_p15_C09	anc	HAMBI_1896	0.1
4_p15_C09	anc	HAMBI_1977	0.1
4_p15_C10	anc	HAMBI_0403	0.1
4_p15_C10	evo	HAMBI_1287	0.7
4_p15_C10	anc	HAMBI_1896	0.1
4_p15_C10	evo	HAMBI_1977	0.1
4_p15_C11	anc	HAMBI_0403	0.1
4_p15_C11	evo	HAMBI_1287	0.7
4_p15_C11	evo	HAMBI_1896	0.1
4_p15_C11	anc	HAMBI_1977	0.1
4_p15_C12	anc	HAMBI_0403	0.1
4_p15_C12	evo	HAMBI_1287	0.7
4_p15_C12	evo	HAMBI_1896	0.1
4_p15_C12	evo	HAMBI_1977	0.1
4_p15_D01	evo	HAMBI_0403	0.1
4_p15_D01	evo	HAMBI_1287	0.1
4_p15_D01	anc	HAMBI_1896	0.7
4_p15_D01	anc	HAMBI_1977	0.1
4_p15_D02	evo	HAMBI_0403	0.1
4_p15_D02	evo	HAMBI_1287	0.1
4_p15_D02	anc	HAMBI_1896	0.7
4_p15_D02	evo	HAMBI_1977	0.1
4_p15_D03	evo	HAMBI_0403	0.1
4_p15_D03	evo	HAMBI_1287	0.1
4_p15_D03	evo	HAMBI_1896	0.7
4_p15_D03	anc	HAMBI_1977	0.1
4_p15_D04	evo	HAMBI_0403	0.1
4_p15_D04	evo	HAMBI_1287	0.1
4_p15_D04	evo	HAMBI_1896	0.7
4_p15_D04	evo	HAMBI_1977	0.1
4_p15_D05	evo	HAMBI_0403	0.1
4_p15_D05	anc	HAMBI_1287	0.7
4_p15_D05	anc	HAMBI_1896	0.1
4_p15_D05	anc	HAMBI_1977	0.1
4_p15_D06	evo	HAMBI_0403	0.1
4_p15_D06	anc	HAMBI_1287	0.7
4_p15_D06	anc	HAMBI_1896	0.1
4_p15_D06	evo	HAMBI_1977	0.1
4_p15_D07	evo	HAMBI_0403	0.1
4_p15_D07	anc	HAMBI_1287	0.7
4_p15_D07	evo	HAMBI_1896	0.1
4_p15_D07	anc	HAMBI_1977	0.1
4_p15_D08	evo	HAMBI_0403	0.1
4_p15_D08	anc	HAMBI_1287	0.7
4_p15_D08	evo	HAMBI_1896	0.1
4_p15_D08	evo	HAMBI_1977	0.1
4_p15_D09	evo	HAMBI_0403	0.1
4_p15_D09	evo	HAMBI_1287	0.7
4_p15_D09	anc	HAMBI_1896	0.1
4_p15_D09	anc	HAMBI_1977	0.1
4_p15_D10	evo	HAMBI_0403	0.1
4_p15_D10	evo	HAMBI_1287	0.7
4_p15_D10	anc	HAMBI_1896	0.1
4_p15_D10	evo	HAMBI_1977	0.1
4_p15_D11	evo	HAMBI_0403	0.1
4_p15_D11	evo	HAMBI_1287	0.7
4_p15_D11	evo	HAMBI_1896	0.1
4_p15_D11	anc	HAMBI_1977	0.1
4_p15_D12	evo	HAMBI_0403	0.1
4_p15_D12	evo	HAMBI_1287	0.7
4_p15_D12	evo	HAMBI_1896	0.1
4_p15_D12	evo	HAMBI_1977	0.1
4_p15_E01	anc	HAMBI_0403	0.1
4_p15_E01	anc	HAMBI_1287	0.1
4_p15_E01	anc	HAMBI_1896	0.1
4_p15_E01	anc	HAMBI_1977	0.7
4_p15_E02	anc	HAMBI_0403	0.1
4_p15_E02	anc	HAMBI_1287	0.1
4_p15_E02	anc	HAMBI_1896	0.1
4_p15_E02	evo	HAMBI_1977	0.7
4_p15_E03	anc	HAMBI_0403	0.1
4_p15_E03	anc	HAMBI_1287	0.1
4_p15_E03	evo	HAMBI_1896	0.1
4_p15_E03	anc	HAMBI_1977	0.7
4_p15_E04	anc	HAMBI_0403	0.1
4_p15_E04	anc	HAMBI_1287	0.1
4_p15_E04	evo	HAMBI_1896	0.1
4_p15_E04	evo	HAMBI_1977	0.7
4_p15_E05	anc	HAMBI_0403	0.1
4_p15_E05	anc	HAMBI_1287	0.1
4_p15_E05	anc	HAMBI_1896	0.7
4_p15_E05	anc	HAMBI_1977	0.1
4_p15_E06	anc	HAMBI_0403	0.1
4_p15_E06	anc	HAMBI_1287	0.1
4_p15_E06	anc	HAMBI_1896	0.7
4_p15_E06	evo	HAMBI_1977	0.1
4_p15_E07	anc	HAMBI_0403	0.1
4_p15_E07	anc	HAMBI_1287	0.1
4_p15_E07	evo	HAMBI_1896	0.7
4_p15_E07	anc	HAMBI_1977	0.1
4_p15_E08	anc	HAMBI_0403	0.1
4_p15_E08	anc	HAMBI_1287	0.1
4_p15_E08	evo	HAMBI_1896	0.7
4_p15_E08	evo	HAMBI_1977	0.1
4_p15_E09	anc	HAMBI_0403	0.1
4_p15_E09	evo	HAMBI_1287	0.1
4_p15_E09	anc	HAMBI_1896	0.1
4_p15_E09	anc	HAMBI_1977	0.7
4_p15_E10	anc	HAMBI_0403	0.1
4_p15_E10	evo	HAMBI_1287	0.1
4_p15_E10	anc	HAMBI_1896	0.1
4_p15_E10	evo	HAMBI_1977	0.7
4_p15_E11	anc	HAMBI_0403	0.1
4_p15_E11	evo	HAMBI_1287	0.1
4_p15_E11	evo	HAMBI_1896	0.1
4_p15_E11	anc	HAMBI_1977	0.7
4_p15_E12	anc	HAMBI_0403	0.1
4_p15_E12	evo	HAMBI_1287	0.1
4_p15_E12	evo	HAMBI_1896	0.1
4_p15_E12	evo	HAMBI_1977	0.7
4_p15_F01	evo	HAMBI_0403	0.1
4_p15_F01	anc	HAMBI_1287	0.1
4_p15_F01	anc	HAMBI_1896	0.1
4_p15_F01	anc	HAMBI_1977	0.7
4_p15_F02	evo	HAMBI_0403	0.1
4_p15_F02	anc	HAMBI_1287	0.1
4_p15_F02	anc	HAMBI_1896	0.1
4_p15_F02	evo	HAMBI_1977	0.7
4_p15_F03	evo	HAMBI_0403	0.1
4_p15_F03	anc	HAMBI_1287	0.1
4_p15_F03	evo	HAMBI_1896	0.1
4_p15_F03	anc	HAMBI_1977	0.7
4_p15_F04	evo	HAMBI_0403	0.1
4_p15_F04	anc	HAMBI_1287	0.1
4_p15_F04	evo	HAMBI_1896	0.1
4_p15_F04	evo	HAMBI_1977	0.7
4_p15_F05	evo	HAMBI_0403	0.1
4_p15_F05	anc	HAMBI_1287	0.1
4_p15_F05	anc	HAMBI_1896	0.7
4_p15_F05	anc	HAMBI_1977	0.1
4_p15_F06	evo	HAMBI_0403	0.1
4_p15_F06	anc	HAMBI_1287	0.1
4_p15_F06	anc	HAMBI_1896	0.7
4_p15_F06	evo	HAMBI_1977	0.1
4_p15_F07	evo	HAMBI_0403	0.1
4_p15_F07	anc	HAMBI_1287	0.1
4_p15_F07	evo	HAMBI_1896	0.7
4_p15_F07	anc	HAMBI_1977	0.1
4_p15_F08	evo	HAMBI_0403	0.1
4_p15_F08	anc	HAMBI_1287	0.1
4_p15_F08	evo	HAMBI_1896	0.7
4_p15_F08	evo	HAMBI_1977	0.1
4_p15_F09	evo	HAMBI_0403	0.1
4_p15_F09	evo	HAMBI_1287	0.1
4_p15_F09	anc	HAMBI_1896	0.1
4_p15_F09	anc	HAMBI_1977	0.7
4_p15_F10	evo	HAMBI_0403	0.1
4_p15_F10	evo	HAMBI_1287	0.1
4_p15_F10	anc	HAMBI_1896	0.1
4_p15_F10	evo	HAMBI_1977	0.7
4_p15_F11	evo	HAMBI_0403	0.1
4_p15_F11	evo	HAMBI_1287	0.1
4_p15_F11	evo	HAMBI_1896	0.1
4_p15_F11	anc	HAMBI_1977	0.7
4_p15_F12	evo	HAMBI_0403	0.1
4_p15_F12	evo	HAMBI_1287	0.1
4_p15_F12	evo	HAMBI_1896	0.1
4_p15_F12	evo	HAMBI_1977	0.7
4_p15_G01			
4_p15_G01			
4_p15_G01			
4_p15_G01			
4_p15_G02			
4_p15_G02			
4_p15_G02			
4_p15_G02			
4_p15_G03			
4_p15_G03			
4_p15_G03			
4_p15_G03			
4_p15_G04			
4_p15_G04			
4_p15_G04			
4_p15_G04			
4_p15_G05			
4_p15_G05			
4_p15_G05			
4_p15_G05			
4_p15_G06			
4_p15_G06			
4_p15_G06			
4_p15_G06			
4_p15_G07			
4_p15_G07			
4_p15_G07			
4_p15_G07			
4_p15_G08			
4_p15_G08			
4_p15_G08			
4_p15_G08			
4_p15_G09			
4_p15_G09			
4_p15_G09			
4_p15_G09			
4_p15_G10			
4_p15_G10			
4_p15_G10			
4_p15_G10			
4_p15_G11			
4_p15_G11			
4_p15_G11			
4_p15_G11			
4_p15_G12			
4_p15_G12			
4_p15_G12			
4_p15_G12			
4_p15_H01			
4_p15_H01			
4_p15_H01			
4_p15_H01			
4_p15_H02			
4_p15_H02			
4_p15_H02			
4_p15_H02			
4_p15_H03			
4_p15_H03			
4_p15_H03			
4_p15_H03			
4_p15_H04			
4_p15_H04			
4_p15_H04			
4_p15_H04			
4_p15_H05			
4_p15_H05			
4_p15_H05			
4_p15_H05			
4_p15_H06			
4_p15_H06			
4_p15_H06			
4_p15_H06			
4_p15_H07			
4_p15_H07			
4_p15_H07			
4_p15_H07			
4_p15_H08			
4_p15_H08			
4_p15_H08			
4_p15_H08			
4_p15_H09			
4_p15_H09			
4_p15_H09			
4_p15_H09			
4_p15_H10			
4_p15_H10			
4_p15_H10			
4_p15_H10			
4_p15_H11			
4_p15_H11			
4_p15_H11			
4_p15_H11			
4_p15_H12			
4_p15_H12			
4_p15_H12			
4_p15_H12			
4_p16_A01			
4_p16_A01			
4_p16_A01			
4_p16_A01			
4_p16_A02			
4_p16_A02			
4_p16_A02			
4_p16_A02			
4_p16_A03			
4_p16_A03			
4_p16_A03			
4_p16_A03			
4_p16_A04			
4_p16_A04			
4_p16_A04			
4_p16_A04			
4_p16_A05	anc	HAMBI_0403	0.7
4_p16_A05	anc	HAMBI_1287	0.1
4_p16_A05	anc	HAMBI_1896	0.1
4_p16_A05	anc	HAMBI_1977	0.1
4_p16_A06	anc	HAMBI_0403	0.7
4_p16_A06	anc	HAMBI_1287	0.1
4_p16_A06	anc	HAMBI_1896	0.1
4_p16_A06	evo	HAMBI_1977	0.1
4_p16_A07	anc	HAMBI_0403	0.7
4_p16_A07	anc	HAMBI_1287	0.1
4_p16_A07	evo	HAMBI_1896	0.1
4_p16_A07	anc	HAMBI_1977	0.1
4_p16_A08	anc	HAMBI_0403	0.7
4_p16_A08	anc	HAMBI_1287	0.1
4_p16_A08	evo	HAMBI_1896	0.1
4_p16_A08	evo	HAMBI_1977	0.1
4_p16_A09	anc	HAMBI_0403	0.7
4_p16_A09	evo	HAMBI_1287	0.1
4_p16_A09	anc	HAMBI_1896	0.1
4_p16_A09	anc	HAMBI_1977	0.1
4_p16_A10	anc	HAMBI_0403	0.7
4_p16_A10	evo	HAMBI_1287	0.1
4_p16_A10	anc	HAMBI_1896	0.1
4_p16_A10	evo	HAMBI_1977	0.1
4_p16_A11	anc	HAMBI_0403	0.7
4_p16_A11	evo	HAMBI_1287	0.1
4_p16_A11	evo	HAMBI_1896	0.1
4_p16_A11	anc	HAMBI_1977	0.1
4_p16_A12	anc	HAMBI_0403	0.7
4_p16_A12	evo	HAMBI_1287	0.1
4_p16_A12	evo	HAMBI_1896	0.1
4_p16_A12	evo	HAMBI_1977	0.1
4_p16_B01			
4_p16_B01			
4_p16_B01			
4_p16_B01			
4_p16_B02			
4_p16_B02			
4_p16_B02			
4_p16_B02			
4_p16_B03			
4_p16_B03			
4_p16_B03			
4_p16_B03			
4_p16_B04			
4_p16_B04			
4_p16_B04			
4_p16_B04			
4_p16_B05	evo	HAMBI_0403	0.7
4_p16_B05	anc	HAMBI_1287	0.1
4_p16_B05	anc	HAMBI_1896	0.1
4_p16_B05	anc	HAMBI_1977	0.1
4_p16_B06	evo	HAMBI_0403	0.7
4_p16_B06	anc	HAMBI_1287	0.1
4_p16_B06	anc	HAMBI_1896	0.1
4_p16_B06	evo	HAMBI_1977	0.1
4_p16_B07	evo	HAMBI_0403	0.7
4_p16_B07	anc	HAMBI_1287	0.1
4_p16_B07	evo	HAMBI_1896	0.1
4_p16_B07	anc	HAMBI_1977	0.1
4_p16_B08	evo	HAMBI_0403	0.7
4_p16_B08	anc	HAMBI_1287	0.1
4_p16_B08	evo	HAMBI_1896	0.1
4_p16_B08	evo	HAMBI_1977	0.1
4_p16_B09	evo	HAMBI_0403	0.7
4_p16_B09	evo	HAMBI_1287	0.1
4_p16_B09	anc	HAMBI_1896	0.1
4_p16_B09	anc	HAMBI_1977	0.1
4_p16_B10	evo	HAMBI_0403	0.7
4_p16_B10	evo	HAMBI_1287	0.1
4_p16_B10	anc	HAMBI_1896	0.1
4_p16_B10	evo	HAMBI_1977	0.1
4_p16_B11	evo	HAMBI_0403	0.7
4_p16_B11	evo	HAMBI_1287	0.1
4_p16_B11	evo	HAMBI_1896	0.1
4_p16_B11	anc	HAMBI_1977	0.1
4_p16_B12	evo	HAMBI_0403	0.7
4_p16_B12	evo	HAMBI_1287	0.1
4_p16_B12	evo	HAMBI_1896	0.1
4_p16_B12	evo	HAMBI_1977	0.1
4_p16_C01	anc	HAMBI_0403	0.1
4_p16_C01	evo	HAMBI_1287	0.1
4_p16_C01	anc	HAMBI_1896	0.7
4_p16_C01	anc	HAMBI_1977	0.1
4_p16_C02	anc	HAMBI_0403	0.1
4_p16_C02	evo	HAMBI_1287	0.1
4_p16_C02	anc	HAMBI_1896	0.7
4_p16_C02	evo	HAMBI_1977	0.1
4_p16_C03	anc	HAMBI_0403	0.1
4_p16_C03	evo	HAMBI_1287	0.1
4_p16_C03	evo	HAMBI_1896	0.7
4_p16_C03	anc	HAMBI_1977	0.1
4_p16_C04	anc	HAMBI_0403	0.1
4_p16_C04	evo	HAMBI_1287	0.1
4_p16_C04	evo	HAMBI_1896	0.7
4_p16_C04	evo	HAMBI_1977	0.1
4_p16_C05	anc	HAMBI_0403	0.1
4_p16_C05	anc	HAMBI_1287	0.7
4_p16_C05	anc	HAMBI_1896	0.1
4_p16_C05	anc	HAMBI_1977	0.1
4_p16_C06	anc	HAMBI_0403	0.1
4_p16_C06	anc	HAMBI_1287	0.7
4_p16_C06	anc	HAMBI_1896	0.1
4_p16_C06	evo	HAMBI_1977	0.1
4_p16_C07	anc	HAMBI_0403	0.1
4_p16_C07	anc	HAMBI_1287	0.7
4_p16_C07	evo	HAMBI_1896	0.1
4_p16_C07	anc	HAMBI_1977	0.1
4_p16_C08	anc	HAMBI_0403	0.1
4_p16_C08	anc	HAMBI_1287	0.7
4_p16_C08	evo	HAMBI_1896	0.1
4_p16_C08	evo	HAMBI_1977	0.1
4_p16_C09	anc	HAMBI_0403	0.1
4_p16_C09	evo	HAMBI_1287	0.7
4_p16_C09	anc	HAMBI_1896	0.1
4_p16_C09	anc	HAMBI_1977	0.1
4_p16_C10	anc	HAMBI_0403	0.1
4_p16_C10	evo	HAMBI_1287	0.7
4_p16_C10	anc	HAMBI_1896	0.1
4_p16_C10	evo	HAMBI_1977	0.1
4_p16_C11	anc	HAMBI_0403	0.1
4_p16_C11	evo	HAMBI_1287	0.7
4_p16_C11	evo	HAMBI_1896	0.1
4_p16_C11	anc	HAMBI_1977	0.1
4_p16_C12	anc	HAMBI_0403	0.1
4_p16_C12	evo	HAMBI_1287	0.7
4_p16_C12	evo	HAMBI_1896	0.1
4_p16_C12	evo	HAMBI_1977	0.1
4_p16_D01	evo	HAMBI_0403	0.1
4_p16_D01	evo	HAMBI_1287	0.1
4_p16_D01	anc	HAMBI_1896	0.7
4_p16_D01	anc	HAMBI_1977	0.1
4_p16_D02	evo	HAMBI_0403	0.1
4_p16_D02	evo	HAMBI_1287	0.1
4_p16_D02	anc	HAMBI_1896	0.7
4_p16_D02	evo	HAMBI_1977	0.1
4_p16_D03	evo	HAMBI_0403	0.1
4_p16_D03	evo	HAMBI_1287	0.1
4_p16_D03	evo	HAMBI_1896	0.7
4_p16_D03	anc	HAMBI_1977	0.1
4_p16_D04	evo	HAMBI_0403	0.1
4_p16_D04	evo	HAMBI_1287	0.1
4_p16_D04	evo	HAMBI_1896	0.7
4_p16_D04	evo	HAMBI_1977	0.1
4_p16_D05	evo	HAMBI_0403	0.1
4_p16_D05	anc	HAMBI_1287	0.7
4_p16_D05	anc	HAMBI_1896	0.1
4_p16_D05	anc	HAMBI_1977	0.1
4_p16_D06	evo	HAMBI_0403	0.1
4_p16_D06	anc	HAMBI_1287	0.7
4_p16_D06	anc	HAMBI_1896	0.1
4_p16_D06	evo	HAMBI_1977	0.1
4_p16_D07	evo	HAMBI_0403	0.1
4_p16_D07	anc	HAMBI_1287	0.7
4_p16_D07	evo	HAMBI_1896	0.1
4_p16_D07	anc	HAMBI_1977	0.1
4_p16_D08	evo	HAMBI_0403	0.1
4_p16_D08	anc	HAMBI_1287	0.7
4_p16_D08	evo	HAMBI_1896	0.1
4_p16_D08	evo	HAMBI_1977	0.1
4_p16_D09	evo	HAMBI_0403	0.1
4_p16_D09	evo	HAMBI_1287	0.7
4_p16_D09	anc	HAMBI_1896	0.1
4_p16_D09	anc	HAMBI_1977	0.1
4_p16_D10	evo	HAMBI_0403	0.1
4_p16_D10	evo	HAMBI_1287	0.7
4_p16_D10	anc	HAMBI_1896	0.1
4_p16_D10	evo	HAMBI_1977	0.1
4_p16_D11	evo	HAMBI_0403	0.1
4_p16_D11	evo	HAMBI_1287	0.7
4_p16_D11	evo	HAMBI_1896	0.1
4_p16_D11	anc	HAMBI_1977	0.1
4_p16_D12	evo	HAMBI_0403	0.1
4_p16_D12	evo	HAMBI_1287	0.7
4_p16_D12	evo	HAMBI_1896	0.1
4_p16_D12	evo	HAMBI_1977	0.1
4_p16_E01	anc	HAMBI_0403	0.1
4_p16_E01	anc	HAMBI_1287	0.1
4_p16_E01	anc	HAMBI_1896	0.1
4_p16_E01	anc	HAMBI_1977	0.7
4_p16_E02	anc	HAMBI_0403	0.1
4_p16_E02	anc	HAMBI_1287	0.1
4_p16_E02	anc	HAMBI_1896	0.1
4_p16_E02	evo	HAMBI_1977	0.7
4_p16_E03	anc	HAMBI_0403	0.1
4_p16_E03	anc	HAMBI_1287	0.1
4_p16_E03	evo	HAMBI_1896	0.1
4_p16_E03	anc	HAMBI_1977	0.7
4_p16_E04	anc	HAMBI_0403	0.1
4_p16_E04	anc	HAMBI_1287	0.1
4_p16_E04	evo	HAMBI_1896	0.1
4_p16_E04	evo	HAMBI_1977	0.7
4_p16_E05	anc	HAMBI_0403	0.1
4_p16_E05	anc	HAMBI_1287	0.1
4_p16_E05	anc	HAMBI_1896	0.7
4_p16_E05	anc	HAMBI_1977	0.1
4_p16_E06	anc	HAMBI_0403	0.1
4_p16_E06	anc	HAMBI_1287	0.1
4_p16_E06	anc	HAMBI_1896	0.7
4_p16_E06	evo	HAMBI_1977	0.1
4_p16_E07	anc	HAMBI_0403	0.1
4_p16_E07	anc	HAMBI_1287	0.1
4_p16_E07	evo	HAMBI_1896	0.7
4_p16_E07	anc	HAMBI_1977	0.1
4_p16_E08	anc	HAMBI_0403	0.1
4_p16_E08	anc	HAMBI_1287	0.1
4_p16_E08	evo	HAMBI_1896	0.7
4_p16_E08	evo	HAMBI_1977	0.1
4_p16_E09	anc	HAMBI_0403	0.1
4_p16_E09	evo	HAMBI_1287	0.1
4_p16_E09	anc	HAMBI_1896	0.1
4_p16_E09	anc	HAMBI_1977	0.7
4_p16_E10	anc	HAMBI_0403	0.1
4_p16_E10	evo	HAMBI_1287	0.1
4_p16_E10	anc	HAMBI_1896	0.1
4_p16_E10	evo	HAMBI_1977	0.7
4_p16_E11	anc	HAMBI_0403	0.1
4_p16_E11	evo	HAMBI_1287	0.1
4_p16_E11	evo	HAMBI_1896	0.1
4_p16_E11	anc	HAMBI_1977	0.7
4_p16_E12	anc	HAMBI_0403	0.1
4_p16_E12	evo	HAMBI_1287	0.1
4_p16_E12	evo	HAMBI_1896	0.1
4_p16_E12	evo	HAMBI_1977	0.7
4_p16_F01	evo	HAMBI_0403	0.1
4_p16_F01	anc	HAMBI_1287	0.1
4_p16_F01	anc	HAMBI_1896	0.1
4_p16_F01	anc	HAMBI_1977	0.7
4_p16_F02	evo	HAMBI_0403	0.1
4_p16_F02	anc	HAMBI_1287	0.1
4_p16_F02	anc	HAMBI_1896	0.1
4_p16_F02	evo	HAMBI_1977	0.7
4_p16_F03	evo	HAMBI_0403	0.1
4_p16_F03	anc	HAMBI_1287	0.1
4_p16_F03	evo	HAMBI_1896	0.1
4_p16_F03	anc	HAMBI_1977	0.7
4_p16_F04	evo	HAMBI_0403	0.1
4_p16_F04	anc	HAMBI_1287	0.1
4_p16_F04	evo	HAMBI_1896	0.1
4_p16_F04	evo	HAMBI_1977	0.7
4_p16_F05	evo	HAMBI_0403	0.1
4_p16_F05	anc	HAMBI_1287	0.1
4_p16_F05	anc	HAMBI_1896	0.7
4_p16_F05	anc	HAMBI_1977	0.1
4_p16_F06	evo	HAMBI_0403	0.1
4_p16_F06	anc	HAMBI_1287	0.1
4_p16_F06	anc	HAMBI_1896	0.7
4_p16_F06	evo	HAMBI_1977	0.1
